epoch,step,min,max,mean,std
1,10000,1.1991848945617676,1.1991848945617676,1.1991848945617676,0.0
2,20000,0.49435752630233765,0.49435752630233765,0.49435752630233765,0.0
3,30000,0.27885666489601135,0.27885666489601135,0.27885666489601135,0.0
4,40000,0.2447289079427719,0.2447289079427719,0.2447289079427719,0.0
5,50000,0.23838843405246735,0.23838843405246735,0.23838843405246735,0.0
6,60000,0.24120713770389557,0.24120713770389557,0.24120713770389557,0.0
7,70000,0.2134145051240921,0.2134145051240921,0.2134145051240921,0.0
8,80000,0.21593482792377472,0.21593482792377472,0.21593482792377472,0.0
9,90000,0.19951269030570984,0.19951269030570984,0.19951269030570984,0.0
10,100000,0.196524977684021,0.196524977684021,0.196524977684021,0.0
11,110000,0.1758243590593338,0.1758243590593338,0.1758243590593338,0.0
12,120000,0.17550048232078552,0.17550048232078552,0.17550048232078552,0.0
13,130000,0.16462066769599915,0.16462066769599915,0.16462066769599915,0.0
14,140000,0.1561388373374939,0.1561388373374939,0.1561388373374939,0.0
15,150000,0.14739742875099182,0.14739742875099182,0.14739742875099182,0.0
16,160000,0.14835980534553528,0.14835980534553528,0.14835980534553528,0.0
17,170000,0.13183803856372833,0.13183803856372833,0.13183803856372833,0.0
18,180000,0.1389174908399582,0.1389174908399582,0.1389174908399582,0.0
19,190000,0.13499899208545685,0.13499899208545685,0.13499899208545685,0.0
20,200000,0.1239389181137085,0.1239389181137085,0.1239389181137085,0.0
