epoch,step,min,max,mean,std
1,10000,-0.061151616275310516,0.12060783803462982,0.002200114307925105,0.019473480060696602
2,20000,-0.37962520122528076,0.0897684246301651,-0.027674900367856026,0.05517973750829697
3,30000,-0.015025893226265907,0.1226169764995575,0.01479918509721756,0.024644745513796806
4,40000,-0.2916320264339447,0.2020438313484192,-0.007859352044761181,0.041356008499860764
5,50000,-0.26153355836868286,0.025811154395341873,-0.01332373172044754,0.03191426768898964
6,60000,-0.13346919417381287,0.040515802800655365,-0.0021870844066143036,0.013932477682828903
7,70000,-0.1736413836479187,0.17383334040641785,-0.0007203861023299396,0.027686335146427155
8,80000,-0.371123731136322,0.5352166295051575,0.005539987236261368,0.06804288178682327
9,90000,-0.8123511075973511,0.23121756315231323,-0.012414435856044292,0.07588811218738556
10,100000,-0.1725594699382782,0.5362839102745056,0.010236828587949276,0.055913276970386505
11,110000,-0.564262866973877,0.28014934062957764,-0.0029786964878439903,0.05778279900550842
12,120000,-1.1166106462478638,1.1104190349578857,-0.002624424872919917,0.1413547396659851
13,130000,-0.20336447656154633,0.732519268989563,0.008129837922751904,0.056447599083185196
14,140000,-0.057282671332359314,0.4341239333152771,0.007532171905040741,0.037027936428785324
15,150000,-0.02628675475716591,0.1845361590385437,0.0037069220561534166,0.015655625611543655
16,160000,-0.02312815934419632,0.41256412863731384,0.012575189583003521,0.03881456330418587
17,170000,-0.33607977628707886,0.07719971239566803,-0.0074450294487178326,0.028145162388682365
18,180000,-0.41294682025909424,0.7653306722640991,0.005372567102313042,0.06594352424144745
19,190000,-0.8944107890129089,0.23844189941883087,-0.016617005690932274,0.07400846481323242
20,200000,-0.02943490818142891,0.37026500701904297,0.007799407001584768,0.030351296067237854
