epoch,step,min,max,mean,std
1,10000,-0.05718977749347687,0.06363776326179504,1.5530840755673125e-05,0.009541741572320461
2,20000,-0.07116055488586426,0.052719421684741974,7.0391688495874405e-06,0.007988875731825829
3,30000,-0.06350043416023254,0.06498034298419952,-1.0720200407376979e-05,0.008837124332785606
4,40000,-0.060045935213565826,0.0774688646197319,-2.0075849533895962e-05,0.007993192411959171
5,50000,-0.06530509889125824,0.0911877453327179,0.0003047242062166333,0.01014543604105711
6,60000,-0.07499633729457855,0.08721953630447388,3.970335455960594e-05,0.010855816304683685
7,70000,-0.07967551052570343,0.07992691546678543,-0.00013814124395139515,0.008351951837539673
8,80000,-0.07620294392108917,0.05830047279596329,0.00013984309043735266,0.008622633293271065
9,90000,-0.06750176846981049,0.056618086993694305,-0.00015341448306571692,0.007533312309533358
10,100000,-0.02987615019083023,0.03379736840724945,4.301899753045291e-05,0.004518643021583557
11,110000,-0.0766044408082962,0.07762062549591064,0.0001457425532862544,0.009817698039114475
12,120000,-0.09275151789188385,0.0543314665555954,-5.813608004245907e-05,0.008698747493326664
13,130000,-0.0656239241361618,0.09157222509384155,0.00011322350474074483,0.009872009046375751
14,140000,-0.05692217871546745,0.06203259527683258,8.285850526590366e-06,0.008978785946965218
15,150000,-0.0615316703915596,0.047239869832992554,9.958419832400978e-05,0.007455946411937475
16,160000,-0.04127473756670952,0.04194341599941254,0.00024378171656280756,0.006195023190230131
17,170000,-0.051292337477207184,0.053913671523332596,-0.00011509012983879074,0.0076585509814321995
18,180000,-0.058905571699142456,0.05461025983095169,-3.52011265931651e-05,0.007057313807308674
19,190000,-0.029833432286977768,0.03147432208061218,8.322835492435843e-05,0.005221270956099033
20,200000,-0.054186753928661346,0.06034611165523529,-2.455863796058111e-05,0.007440800312906504
