1,10000,-28.972224063682557
2,20000,-12.52416543111801
3,30000,-5.221566511750221
4,40000,-2.023950930202007
5,50000,-0.7778932284027338
6,60000,-0.30267794649451973
7,70000,-0.1194182799011469
8,80000,-0.047110070726647975
9,90000,-0.01869774581575766
10,100000,-0.007473040260421112
11,110000,-0.0030024135588668285
12,120000,-0.001199512605991913
13,130000,-0.00048421887698350477
14,140000,-0.00019583695274122875
15,150000,-7.930281664266658e-05
16,160000,-3.2098390794635635e-05
17,170000,-1.2973187090392457e-05
18,180000,-5.255963375793727e-06
19,190000,-2.1370226045746677e-06
20,200000,-8.73656717499216e-07
