epoch,step,min,max,mean,std
1,10000,-7.474080562591553,0.12092539668083191,-3.0385241508483887,3.0859158039093018
2,20000,-16.088897705078125,0.2606143355369568,-6.71253776550293,6.964863300323486
3,30000,-0.44161078333854675,9.010869979858398,3.824265241622925,3.8880362510681152
4,40000,-15.626422882080078,0.2938237190246582,-6.722062110900879,6.929612159729004
5,50000,-16.818071365356445,0.31243473291397095,-7.203183650970459,7.474299907684326
6,60000,-98.5757827758789,0.28711116313934326,-42.468727111816406,43.223419189453125
7,70000,-0.46526849269866943,3.3419971466064453,1.3839025497436523,1.4330711364746094
8,80000,-0.5135015845298767,2.7228469848632812,0.7099461555480957,0.7281243801116943
9,90000,-14.550883293151855,0.14222963154315948,-6.314223766326904,6.413469314575195
10,100000,-16.29631805419922,0.15095213055610657,-7.127453804016113,7.229763031005859
11,110000,-22.018455505371094,0.14761494100093842,-9.665355682373047,9.77529525756836
12,120000,-17.747161865234375,0.13478104770183563,-7.774872779846191,7.856386184692383
13,130000,-22.89702033996582,0.004315314814448357,-10.084468841552734,10.081022262573242
14,140000,-5.972322940826416,1.3828554153442383,-1.5205036401748657,1.676118016242981
15,150000,-23.919139862060547,0.007093238644301891,-10.521100997924805,10.505619049072266
16,160000,-0.5186887979507446,4.5330095291137695,1.97454833984375,2.0483148097991943
17,170000,-13.455638885498047,0.07842099666595459,-5.956642150878906,5.908123970031738
18,180000,-10.216279983520508,0.22054386138916016,-4.556065559387207,4.481827259063721
19,190000,-12.35299015045166,0.5472298860549927,-5.497803688049316,5.222440719604492
20,200000,-23.224607467651367,0.05544252693653107,-10.376371383666992,10.242971420288086
