epoch,step,min,max,mean,std
1,10000,-2.6897988319396973,0.7277313470840454,-0.007697295397520065,0.2619793713092804
2,20000,-3.833444595336914,17.899206161499023,1.1120288372039795,1.8778537511825562
3,30000,-8.57777214050293,2.2544450759887695,-0.670231819152832,1.3015245199203491
4,40000,-1.4839774370193481,4.421665191650391,0.3917965590953827,0.7171999216079712
5,50000,-1.7289838790893555,7.248224258422852,1.070777416229248,1.5097626447677612
6,60000,-1.7634155750274658,16.586999893188477,0.5313681364059448,1.385067105293274
7,70000,-31.628398895263672,3.308293104171753,-2.2480859756469727,3.693453550338745
8,80000,-0.9799864292144775,3.7127089500427246,0.24579696357250214,0.44585713744163513
9,90000,-4.963931560516357,1.6509103775024414,-0.47066986560821533,0.9418635964393616
10,100000,-14.475778579711914,1.6433994770050049,-1.1786032915115356,1.8633049726486206
11,110000,-24.437397003173828,2.517841339111328,-1.993863582611084,3.1187994480133057
12,120000,-28.002819061279297,1.957056999206543,-2.0130434036254883,3.1908576488494873
13,130000,-28.540855407714844,2.73201322555542,-2.2380917072296143,3.4368979930877686
14,140000,-8.630449295043945,1.63551664352417,-0.2918684482574463,1.0581204891204834
15,150000,-2.784958600997925,1.271317720413208,-0.31156808137893677,0.5652179718017578
16,160000,-19.067588806152344,1.3591464757919312,-1.2670613527297974,2.0114331245422363
17,170000,-3.0481340885162354,0.7904311418533325,-0.21002250909805298,0.4670998454093933
18,180000,-3.7376019954681396,0.7310912013053894,-0.42858433723449707,0.6337305903434753
19,190000,-8.713123321533203,1.2378371953964233,-0.6408786773681641,1.0340638160705566
20,200000,-6.132137298583984,1.1682538986206055,-0.3478594422340393,0.6782940030097961
