epoch,step,min,max,mean,std
1,10000,-0.18927423655986786,0.3281698524951935,0.019764767959713936,0.05445990338921547
2,20000,-0.10040591657161713,0.20609703660011292,0.003707100870087743,0.03193112835288048
3,30000,-0.026859225705266,0.06549227982759476,0.00355412345379591,0.010712574236094952
4,40000,-0.02827480062842369,0.055297888815402985,0.002670147456228733,0.009386273100972176
5,50000,-0.03083108738064766,0.08639474958181381,0.0015553304692730308,0.010155752301216125
6,60000,-0.03315890580415726,0.033912789076566696,-0.0012629637494683266,0.005585990380495787
7,70000,-0.031067978590726852,0.025136351585388184,-0.0007139323279261589,0.005171079654246569
8,80000,-0.03855493292212486,0.019591601565480232,-0.0009312918991781771,0.004589746240526438
9,90000,-0.01546216756105423,0.033415213227272034,0.0010805608471855521,0.004455618094652891
10,100000,-0.041711628437042236,0.03143034502863884,-0.0011456537758931518,0.004691809415817261
11,110000,-0.06477656960487366,0.09709466993808746,-0.000856513564940542,0.009213048964738846
12,120000,-0.03105718269944191,0.04931262880563736,0.00023310583492275327,0.005584997590631247
13,130000,-0.04089655727148056,0.06438068300485611,0.0008147104526869953,0.00629456527531147
14,140000,-0.01544872671365738,0.04315405339002609,0.001021257950924337,0.004258045926690102
15,150000,-0.04740966856479645,0.04558848962187767,-8.619293112133164e-06,0.005942237097769976
16,160000,-0.025970321148633957,0.13403894007205963,0.0013118257047608495,0.008878662250936031
17,170000,-0.03118494339287281,0.0784943476319313,0.0003347742313053459,0.005616729613393545
18,180000,-0.06448854506015778,0.050092846155166626,7.936591282486916e-05,0.006572264712303877
19,190000,-0.07145403325557709,0.056067854166030884,-0.0008597599808126688,0.006583931390196085
20,200000,-0.040437377989292145,0.0515003576874733,9.253035386791453e-05,0.004736927337944508
