epoch,step,min,max,mean,std
1,10000,-0.19358587265014648,0.14332400262355804,-0.049839723855257034,0.0717407613992691
2,20000,-0.235942542552948,0.16079360246658325,-0.002992868423461914,0.04225793480873108
3,30000,-0.36912089586257935,0.4254470467567444,-0.0990997850894928,0.15440405905246735
4,40000,-0.20920592546463013,0.2677538990974426,-0.05335303395986557,0.09488361328840256
5,50000,-0.09654568880796432,0.14583003520965576,-0.022145237773656845,0.043208856135606766
6,60000,-0.26283082365989685,0.3027619421482086,-0.07098563015460968,0.11710934340953827
7,70000,-1.0633759498596191,1.5245883464813232,-0.28316226601600647,0.4765811562538147
8,80000,-0.07710912823677063,0.34300392866134644,-0.014637919142842293,0.05468137189745903
9,90000,-0.3151976466178894,0.3300163745880127,-0.08895473182201385,0.13725963234901428
10,100000,-0.5635928511619568,0.36134904623031616,0.05011690780520439,0.11296015232801437
11,110000,-0.16317221522331238,0.3854783773422241,-0.0450715646147728,0.07050219178199768
12,120000,-0.31381961703300476,0.29866570234298706,-0.08982332050800323,0.12408465147018433
13,130000,-0.7649635076522827,1.384928822517395,-0.21742971241474152,0.3288564383983612
14,140000,-0.6856127381324768,0.6028176546096802,-0.20122984051704407,0.27559930086135864
15,150000,-0.4020979404449463,0.3816492557525635,-0.11198516190052032,0.17043164372444153
16,160000,-0.45797470211982727,0.6208620071411133,-0.13110597431659698,0.19033204019069672
17,170000,-0.10946665704250336,0.24501705169677734,-0.030825329944491386,0.04932767525315285
18,180000,-0.46593886613845825,0.3987925052642822,0.11438868939876556,0.16727015376091003
19,190000,-0.3750569522380829,0.16537532210350037,0.04128628969192505,0.06975587457418442
20,200000,-0.1769459843635559,0.2992471754550934,-0.05201559513807297,0.07212838530540466
