1,10000,0.6407536293566227
2,20000,0.2596578461721539
3,30000,0.11056444235220551
4,40000,0.04796268832534552
5,50000,0.020935585070028902
6,60000,0.00852573902127333
7,70000,0.0034649374722968787
8,80000,0.001429904153913958
9,90000,0.0005986038348084549
10,100000,0.0002461535681752139
11,110000,9.989615203885478e-05
12,120000,4.0941962560646064e-05
13,130000,1.679839254793478e-05
14,140000,6.877701604889808e-06
15,150000,2.8157768208984635e-06
16,160000,1.152854390812763e-06
17,170000,4.711175860308003e-07
18,180000,1.929022530646307e-07
19,190000,7.903167223766161e-08
1,10000,0.6407536293566227
2,20000,0.2596578461721539
3,30000,0.11056444235220551
4,40000,0.04796268832534552
5,50000,0.020935585070028902
6,60000,0.00852573902127333
7,70000,0.0034649374722968787
8,80000,0.001429904153913958
9,90000,0.0005986038348084549
10,100000,0.0002461535681752139
11,110000,9.989615203885478e-05
12,120000,4.0941962560646064e-05
13,130000,1.679839254793478e-05
14,140000,6.877701604889808e-06
15,150000,2.8157768208984635e-06
16,160000,1.152854390812763e-06
17,170000,4.711175860308003e-07
18,180000,1.929022530646307e-07
19,190000,7.903167223766161e-08
20,200000,3.249156806877096e-08
