epoch,step,min,max,mean,std
1,10000,-0.02718125283718109,0.02746696025133133,-0.003772975876927376,0.00878919381648302
2,20000,-0.04544800892472267,0.056052565574645996,0.0022499964106827974,0.01933724619448185
3,30000,-0.04957595095038414,0.0422043576836586,-0.0010627214796841145,0.02090618386864662
4,40000,-0.0657527893781662,0.04798748716711998,-0.0020328375976532698,0.011091037653386593
5,50000,-0.02601936273276806,0.04079575836658478,0.0017781166825443506,0.008568321354687214
6,60000,-0.05131513625383377,0.04319896176457405,0.0020932883489876986,0.014805822633206844
7,70000,-0.05670761689543724,0.0599362850189209,-0.0013142228126525879,0.018807660788297653
8,80000,-0.05668795108795166,0.052673954516649246,-0.0022199347149580717,0.01777847670018673
9,90000,-0.2442278265953064,0.0656307190656662,-0.007663751021027565,0.037539780139923096
10,100000,-0.04286251962184906,0.07756995409727097,0.0026048445142805576,0.015848737210035324
11,110000,-0.04135071113705635,0.025645017623901367,-0.0008939538383856416,0.007375734858214855
12,120000,-0.07247316837310791,0.04298722743988037,-0.004146486520767212,0.018749654293060303
13,130000,-0.07613266259431839,0.09109847992658615,-0.000451546540716663,0.019809314981102943
14,140000,-0.019634569063782692,0.04300766438245773,0.0012713707983493805,0.007230114191770554
15,150000,-0.07970768213272095,0.10592298209667206,0.0011720799375325441,0.02367839403450489
16,160000,-0.045920513570308685,0.08660541474819183,0.004094656091183424,0.022349802777171135
17,170000,-0.026057306677103043,0.05959506705403328,0.0011770348064601421,0.008834430947899818
18,180000,-0.05370113626122475,0.044983260333538055,-0.0014163273153826594,0.011710667982697487
19,190000,-0.055960170924663544,0.043623510748147964,0.0001309708459302783,0.012841500341892242
20,200000,-0.044587139040231705,0.07091708481311798,0.002538250759243965,0.019060637801885605
