epoch,step,min,max,mean,std
1,10000,1.7422943115234375,1.7422943115234375,1.7422943115234375,0.0
2,20000,-1.0966490507125854,-1.0966490507125854,-1.0966490507125854,0.0
3,30000,-0.010509848594665527,-0.010509848594665527,-0.010509848594665527,0.0
4,40000,0.8073444366455078,0.8073444366455078,0.8073444366455078,0.0
5,50000,0.07753944396972656,0.07753944396972656,0.07753944396972656,0.0
6,60000,0.30594968795776367,0.30594968795776367,0.30594968795776367,0.0
7,70000,-0.30607128143310547,-0.30607128143310547,-0.30607128143310547,0.0
8,80000,0.03717613220214844,0.03717613220214844,0.03717613220214844,0.0
9,90000,0.02849102020263672,0.02849102020263672,0.02849102020263672,0.0
10,100000,0.25907278060913086,0.25907278060913086,0.25907278060913086,0.0
11,110000,-0.1729578971862793,-0.1729578971862793,-0.1729578971862793,0.0
12,120000,0.6601862907409668,0.6601862907409668,0.6601862907409668,0.0
13,130000,-0.5769143104553223,-0.5769143104553223,-0.5769143104553223,0.0
14,140000,-2.1917476654052734,-2.1917476654052734,-2.1917476654052734,0.0
15,150000,-0.016826152801513672,-0.016826152801513672,-0.016826152801513672,0.0
16,160000,-1.0227465629577637,-1.0227465629577637,-1.0227465629577637,0.0
17,170000,0.0588068962097168,0.0588068962097168,0.0588068962097168,0.0
18,180000,0.47397756576538086,0.47397756576538086,0.47397756576538086,0.0
19,190000,0.46998167037963867,0.46998167037963867,0.46998167037963867,0.0
20,200000,-1.5693912506103516,-1.5693912506103516,-1.5693912506103516,0.0
