1,10000,-3.174683470630646
2,20000,17.24833973684311
3,30000,7.4851765030384065
4,40000,9.51877410068512
5,50000,11.797437192344665
6,60000,8.492444111943245
7,70000,6.323808296656608
8,80000,5.4068626505851745
9,90000,4.741451876235009
10,100000,4.416400245714188
11,110000,4.190351443493366
12,120000,4.107027192032337
13,130000,4.050918827521801
14,140000,3.9588399251222612
15,150000,3.9275711450338364
16,160000,3.8485661404013634
17,170000,3.8283227295279505
18,180000,3.8532417922616005
19,190000,3.745423826801777
20,200000,3.681139145171642
