1,10000,0.0030509586095809936
2,20000,0.003061035203933716
3,30000,0.0030761065006256103
4,40000,0.0030859370470046996
5,50000,0.0030598270893096922
6,60000,0.0029800029993057252
7,70000,0.0029716020584106446
8,80000,0.003450757670402527
9,90000,0.0029685917377471924
10,100000,0.002968006134033203
11,110000,0.002967103052139282
12,120000,0.0029749481916427614
13,130000,0.002976419687271118
14,140000,0.0029743098735809325
15,150000,0.003103689670562744
16,160000,0.0030418941020965576
17,170000,0.0033171703815460204
18,180000,0.003149795389175415
19,190000,0.0030435034036636354
20,200000,0.003046788787841797
