epoch,step,min,max,mean,std
1,10000,-0.1440959870815277,0.1421298384666443,-0.00032099292729981244,0.01704542338848114
2,20000,-0.07028251886367798,0.09564004838466644,0.0001393962011206895,0.009920274838805199
3,30000,-0.07106874883174896,0.0646858885884285,-2.3416054318659008e-05,0.008803687989711761
4,40000,-0.06593581289052963,0.04878970608115196,-9.080804011318833e-05,0.006782639771699905
5,50000,-0.03802195563912392,0.03639092296361923,7.439940418407787e-06,0.005883429665118456
6,60000,-0.04711269587278366,0.04190203920006752,2.792878831314738e-06,0.004826078657060862
7,70000,-0.03508632257580757,0.033395916223526,-3.97516560042277e-05,0.004210895858705044
8,80000,-0.055699750781059265,0.07091062515974045,9.170363773591816e-05,0.006724199745804071
9,90000,-0.07192185521125793,0.08432349562644958,0.0002052656200248748,0.007489753421396017
10,100000,-0.0741334930062294,0.07537485659122467,8.065352449193597e-05,0.00787711888551712
11,110000,-0.09684035181999207,0.07698124647140503,-0.00015400032862089574,0.008129671216011047
12,120000,-0.02598818764090538,0.0310961976647377,2.7715657779481262e-05,0.004201082978397608
13,130000,-0.04588325694203377,0.03527604416012764,-0.00011182720481883734,0.005488577764481306
14,140000,-0.03485817089676857,0.05118388682603836,9.924274490913376e-05,0.005084609612822533
15,150000,-0.042748525738716125,0.04588056355714798,2.7769416192313656e-05,0.0055168503895401955
16,160000,-0.04529079794883728,0.05410785228013992,-5.9539273934205994e-05,0.004578882362693548
17,170000,-0.07253358513116837,0.07520028203725815,-3.532889604684897e-05,0.006234384141862392
18,180000,-0.06215374171733856,0.04557075351476669,6.486097117885947e-05,0.005013840273022652
19,190000,-0.03884376958012581,0.05703262239694595,8.804086974123493e-05,0.004687762353569269
20,200000,-0.042199768126010895,0.03854724392294884,-2.5994362658821046e-05,0.004097373690456152
