epoch,step,min,max,mean,std
1,10000,2.552985429763794,2.552985429763794,2.552985429763794,0.0
2,20000,1.137921929359436,1.137921929359436,1.137921929359436,0.0
3,30000,0.611327588558197,0.611327588558197,0.611327588558197,0.0
4,40000,0.5582188367843628,0.5582188367843628,0.5582188367843628,0.0
5,50000,0.6510074734687805,0.6510074734687805,0.6510074734687805,0.0
6,60000,0.4653768241405487,0.4653768241405487,0.4653768241405487,0.0
7,70000,0.3604762554168701,0.3604762554168701,0.3604762554168701,0.0
8,80000,0.29573914408683777,0.29573914408683777,0.29573914408683777,0.0
9,90000,0.2964485287666321,0.2964485287666321,0.2964485287666321,0.0
10,100000,0.29355117678642273,0.29355117678642273,0.29355117678642273,0.0
11,110000,0.29585179686546326,0.29585179686546326,0.29585179686546326,0.0
12,120000,0.2856922745704651,0.2856922745704651,0.2856922745704651,0.0
13,130000,0.2899288833141327,0.2899288833141327,0.2899288833141327,0.0
14,140000,0.3162594139575958,0.3162594139575958,0.3162594139575958,0.0
15,150000,0.3997018039226532,0.3997018039226532,0.3997018039226532,0.0
16,160000,0.39932823181152344,0.39932823181152344,0.39932823181152344,0.0
17,170000,0.4107554256916046,0.4107554256916046,0.4107554256916046,0.0
18,180000,0.46082237362861633,0.46082237362861633,0.46082237362861633,0.0
19,190000,0.4803529679775238,0.4803529679775238,0.4803529679775238,0.0
20,200000,0.4750937521457672,0.4750937521457672,0.4750937521457672,0.0
