epoch,step,min,max,mean,std
1,10000,-13.503885269165039,-13.503885269165039,-13.503885269165039,0.0
2,20000,-5.340930938720703,-5.340930938720703,-5.340930938720703,0.0
3,30000,-2.06978178024292,-2.06978178024292,-2.06978178024292,0.0
4,40000,-0.7955250144004822,-0.7955250144004822,-0.7955250144004822,0.0
5,50000,-0.27245327830314636,-0.27245327830314636,-0.27245327830314636,0.0
6,60000,-0.10317082703113556,-0.10317082703113556,-0.10317082703113556,0.0
7,70000,-0.03931553289294243,-0.03931553289294243,-0.03931553289294243,0.0
8,80000,-0.015165167860686779,-0.015165167860686779,-0.015165167860686779,0.0
9,90000,-0.005849205888807774,-0.005849205888807774,-0.005849205888807774,0.0
10,100000,-0.0022345720790326595,-0.0022345720790326595,-0.0022345720790326595,0.0
11,110000,-0.0007746213814243674,-0.0007746213814243674,-0.0007746213814243674,0.0
12,120000,-0.00031243814737536013,-0.00031243814737536013,-0.00031243814737536013,0.0
13,130000,-0.00014848502178210765,-0.00014848502178210765,-0.00014848502178210765,0.0
14,140000,-6.36016484349966e-05,-6.36016484349966e-05,-6.36016484349966e-05,0.0
15,150000,-2.335426142963115e-05,-2.335426142963115e-05,-2.335426142963115e-05,0.0
16,160000,-9.789296200324316e-06,-9.789296200324316e-06,-9.789296200324316e-06,0.0
17,170000,-3.886752438120311e-06,-3.886752438120311e-06,-3.886752438120311e-06,0.0
18,180000,-1.616218014532933e-06,-1.616218014532933e-06,-1.616218014532933e-06,0.0
19,190000,-6.513317316603207e-07,-6.513317316603207e-07,-6.513317316603207e-07,0.0
20,200000,-2.604812721074268e-07,-2.604812721074268e-07,-2.604812721074268e-07,0.0
