epoch,step,min,max,mean,std
1,10000,-0.5731974244117737,0.26120221614837646,-0.00891878642141819,0.08157312870025635
2,20000,-0.24274851381778717,0.35204702615737915,0.012589287012815475,0.06121128797531128
3,30000,-0.4947456121444702,0.7501588463783264,0.01522878184914589,0.11531027406454086
4,40000,-0.31596511602401733,0.7518025636672974,0.042060237377882004,0.1126411035656929
5,50000,-0.15173640847206116,0.15723471343517303,0.0059091197326779366,0.02901167795062065
6,60000,-0.04475587606430054,0.2906830310821533,0.014235914684832096,0.03141998127102852
7,70000,-0.18281419575214386,0.20463763177394867,0.002768076490610838,0.028861181810498238
8,80000,-0.14488482475280762,0.06271720677614212,-0.0037408252246677876,0.016951508820056915
9,90000,-1.0132601261138916,0.393103688955307,-0.01911129057407379,0.08685065060853958
10,100000,-0.1788007915019989,0.22753597795963287,0.0043331715278327465,0.025319304317235947
11,110000,-0.7187632322311401,0.8605185747146606,-0.0032938290387392044,0.1056937426328659
12,120000,-0.9239362478256226,1.264314889907837,0.003606115933507681,0.12772096693515778
13,130000,-0.22175827622413635,0.13336560130119324,-0.006533428095281124,0.024001888930797577
14,140000,-0.21606279909610748,0.3112364113330841,0.007517574355006218,0.04133664444088936
15,150000,-0.22955560684204102,0.05404704064130783,-0.010396240279078484,0.028142215684056282
16,160000,-0.04439333453774452,0.16296420991420746,0.003311386564746499,0.015020965598523617
17,170000,-0.07894758880138397,0.20586536824703217,0.0070444210432469845,0.022552786394953728
18,180000,-0.5768134593963623,0.44026806950569153,-0.00614252919331193,0.0646529272198677
19,190000,-0.025930562987923622,0.3702811002731323,0.008862162940204144,0.028185145929455757
20,200000,-0.25547751784324646,0.55307936668396,0.010890286415815353,0.04666975885629654
