epoch,step,min,max,mean,std
1,10000,-313.6783752441406,231.8046875,-2.0403716564178467,22.23179817199707
2,20000,-469.2200927734375,553.0870971679688,-0.12292734533548355,30.223134994506836
3,30000,-930.9994506835938,838.8672485351562,0.14216697216033936,51.616607666015625
4,40000,-2829.06689453125,922.521728515625,-5.956090450286865,83.13683319091797
5,50000,-603.898681640625,1337.8641357421875,4.128816604614258,51.81050109863281
6,60000,-2825.681884765625,3242.47119140625,4.582902908325195,168.44422912597656
7,70000,-2366.097412109375,1839.24658203125,-9.245804786682129,106.33464813232422
8,80000,-2655.70166015625,2212.409912109375,0.566523551940918,127.9339370727539
9,90000,-1450.4149169921875,3967.876708984375,8.374152183532715,149.6271514892578
10,100000,-3292.17626953125,3753.038818359375,-13.61782455444336,174.0673065185547
11,110000,-3444.38720703125,3660.6875,5.096020221710205,184.6033935546875
12,120000,-2080.6416015625,1312.933349609375,-4.298770904541016,90.50037384033203
13,130000,-1501.7606201171875,2029.080810546875,3.8102052211761475,91.74034881591797
14,140000,-2352.408203125,1986.9293212890625,-2.889198064804077,115.93584442138672
15,150000,-2270.927978515625,1670.24072265625,-1.31096351146698,116.07282257080078
16,160000,-1618.4947509765625,1506.1925048828125,-2.495995283126831,95.26927185058594
17,170000,-952.0682373046875,407.72052001953125,0.19612650573253632,34.40422439575195
18,180000,-5569.009765625,1651.7406005859375,-13.531937599182129,171.1403045654297
19,190000,-3832.9033203125,3400.0498046875,-2.9214251041412354,197.79493713378906
20,200000,-541.1902465820312,683.573486328125,0.1722712367773056,39.228614807128906
