epoch,step,min,max,mean,std
1,10000,-0.7921397686004639,0.32248741388320923,-0.10029217600822449,0.15971870720386505
2,20000,-0.3246278166770935,0.27408868074417114,-0.035376183688640594,0.08837245404720306
3,30000,-0.5098042488098145,0.18111512064933777,-0.0595845989882946,0.10753636062145233
4,40000,-0.8953937888145447,0.2896403670310974,-0.06616325676441193,0.14627285301685333
5,50000,-1.189511775970459,0.282125324010849,-0.08104288578033447,0.160938560962677
6,60000,-1.4953793287277222,0.34933823347091675,-0.09583349525928497,0.20791871845722198
7,70000,-0.38242268562316895,0.13803058862686157,-0.026722701266407967,0.05956629663705826
8,80000,-0.8450460433959961,0.24816733598709106,-0.055700913071632385,0.11882255226373672
9,90000,-0.15372693538665771,0.29882222414016724,0.01980621926486492,0.048772260546684265
10,100000,-0.9363166093826294,0.298368364572525,-0.06365479528903961,0.13327565789222717
11,110000,-1.1537925004959106,0.32203900814056396,-0.07283121347427368,0.16683579981327057
12,120000,-1.3242642879486084,0.3563953638076782,-0.08624550700187683,0.18520337343215942
13,130000,-0.520113468170166,0.14709986746311188,-0.03834860026836395,0.07157545536756516
14,140000,-0.17794688045978546,0.5973365306854248,0.040291108191013336,0.0827864557504654
15,150000,-0.23666249215602875,0.8342169523239136,0.05621013045310974,0.11661726981401443
16,160000,-0.5469217300415039,0.29905468225479126,-0.03611529618501663,0.07802867889404297
17,170000,-0.2545873522758484,0.1964034140110016,-0.01438871119171381,0.04803928732872009
18,180000,-2.8610682487487793,0.9397876858711243,-0.192112997174263,0.3975585997104645
19,190000,-3.491121292114258,1.0576015710830688,-0.23977744579315186,0.481659471988678
20,200000,-0.07597202062606812,0.19858907163143158,-0.004064482636749744,0.02329992689192295
