1,10000,-44.73283023242951
2,20000,-17.261317030239105
3,30000,-6.210192975735664
4,40000,-2.2612036205887796
5,50000,-0.84910914221704
6,60000,-0.3281966448575258
7,70000,-0.1295099503532052
8,80000,-0.05161622852068395
9,90000,-0.020771425802260636
10,100000,-0.008387566870544106
11,110000,-0.003394397231959738
12,120000,-0.0013702420478977728
13,130000,-0.00055469521585037
14,140000,-0.00022444046757300385
15,150000,-9.093471822852735e-05
16,160000,-3.676716807258345e-05
17,170000,-1.4872628474222438e-05
18,180000,-6.011519805065291e-06
19,190000,-2.441951724779301e-06
20,200000,-9.960517153785987e-07
