epoch,step,min,max,mean,std
1,10000,1.2010583877563477,1.2010583877563477,1.2010583877563477,0.0
2,20000,0.49596160650253296,0.49596160650253296,0.49596160650253296,0.0
3,30000,0.2109803557395935,0.2109803557395935,0.2109803557395935,0.0
4,40000,0.09700388461351395,0.09700388461351395,0.09700388461351395,0.0
5,50000,0.06186673045158386,0.06186673045158386,0.06186673045158386,0.0
6,60000,0.06406699120998383,0.06406699120998383,0.06406699120998383,0.0
7,70000,0.05825382098555565,0.05825382098555565,0.05825382098555565,0.0
8,80000,0.059258610010147095,0.059258610010147095,0.059258610010147095,0.0
9,90000,0.05447092279791832,0.05447092279791832,0.05447092279791832,0.0
10,100000,0.050066858530044556,0.050066858530044556,0.050066858530044556,0.0
11,110000,0.05335313826799393,0.05335313826799393,0.05335313826799393,0.0
12,120000,0.053080759942531586,0.053080759942531586,0.053080759942531586,0.0
13,130000,0.058791276067495346,0.058791276067495346,0.058791276067495346,0.0
14,140000,0.05745592340826988,0.05745592340826988,0.05745592340826988,0.0
15,150000,0.05157831683754921,0.05157831683754921,0.05157831683754921,0.0
16,160000,0.058861151337623596,0.058861151337623596,0.058861151337623596,0.0
17,170000,0.053230974823236465,0.053230974823236465,0.053230974823236465,0.0
18,180000,0.0531141459941864,0.0531141459941864,0.0531141459941864,0.0
19,190000,0.05216943845152855,0.05216943845152855,0.05216943845152855,0.0
20,200000,0.060329653322696686,0.060329653322696686,0.060329653322696686,0.0
