1,10000,0.7199647156000137
2,20000,0.7310534991204739
3,30000,0.896497219401598
4,40000,0.6506073532044887
5,50000,0.31954900349378584
6,60000,0.2091438398465514
7,70000,0.2272835385337472
8,80000,0.28621582787632943
9,90000,0.23332408765852453
10,100000,0.2085999182254076
11,110000,0.22371406842172145
12,120000,0.19892504220306872
13,130000,0.18807277863025665
14,140000,0.20622135951220988
15,150000,0.1934317882925272
16,160000,0.19114671450704337
17,170000,0.21749830838292838
18,180000,0.2329366423726082
19,190000,0.224570660315454
20,200000,0.20444911511838437
