1,10000,-18.395040450286864
2,20000,42.28706588344574
3,30000,90.88667987847329
4,40000,124.96622841684818
5,50000,144.91629054743052
6,60000,150.28313632092477
7,70000,164.32472543683053
8,80000,170.93655145106317
9,90000,179.44789739054443
10,100000,168.19682492046357
11,110000,187.03185690097808
12,120000,172.56300133526327
13,130000,179.48512433998584
14,140000,180.29795310301782
15,150000,174.1330989625454
16,160000,179.2202808391571
17,170000,184.99515926674604
18,180000,175.35809868801832
19,190000,178.1457189324379
20,200000,180.45825049088
