1,10000,3.158257888221741
2,20000,1.1310793654203415
3,30000,0.34669125901460646
4,40000,0.08356839629262686
5,50000,0.011773772468723473
6,60000,0.0004222378791673691
7,70000,-9.261658929754049e-05
8,80000,0.00028523903100794996
9,90000,-8.000034490032704e-05
10,100000,0.00035993511687483986
11,110000,-0.00020206274839147228
12,120000,0.0002048219592543319
13,130000,-0.00015264947194591514
14,140000,0.00018291921015115803
15,150000,-1.4659157340793172e-05
16,160000,-0.0002533009043436323
17,170000,7.679958111839369e-06
18,180000,-0.00022822330995841186
19,190000,-0.00013351862426206934
20,200000,-0.00018986501191538992
