1,10000,-31.703053367614746
2,20000,-12.88390875878334
3,30000,-5.3771648962974545
4,40000,-2.272737133908272
5,50000,-0.9419500215947628
6,60000,-0.382627103421092
7,70000,-0.1545479817725718
8,80000,-0.06243289206176996
9,90000,-0.025210025493334978
10,100000,-0.010190007770992816
11,110000,-0.004118436503736302
12,120000,-0.0016655096096219494
13,130000,-0.0006730662454414414
14,140000,-0.0002720812810017378
15,150000,-0.00010998129144136329
16,160000,-4.442347222538956e-05
17,170000,-1.7937518098915462e-05
18,180000,-7.261721642180419e-06
19,190000,-2.9456107105716e-06
20,200000,-1.2005662379692693e-06
