epoch,step,min,max,mean,std
1,10000,-0.1820649802684784,0.23618212342262268,0.0021051126532256603,0.09953220188617706
2,20000,-0.2144058346748352,0.20181912183761597,0.005441977642476559,0.08503203094005585
3,30000,-0.38160407543182373,0.36401110887527466,0.013195840641856194,0.16063180565834045
4,40000,-0.40164655447006226,0.38015997409820557,0.012109366245567799,0.18246722221374512
5,50000,-0.9824251532554626,0.9475581645965576,0.010937150567770004,0.32516419887542725
6,60000,-4.375834941864014,5.09126091003418,0.1661025583744049,2.1504619121551514
7,70000,-34.15752410888672,27.492713928222656,0.3359796702861786,9.888937950134277
8,80000,-270.0806579589844,144.86131286621094,1.705451250076294,45.67909240722656
9,90000,-804.280517578125,547.1012573242188,0.8819866180419922,232.60107421875
10,100000,-1180.44677734375,1196.2672119140625,-55.82366943359375,332.2867126464844
11,110000,-3843.569091796875,5088.5537109375,20.790016174316406,1389.6561279296875
12,120000,-8114.7734375,7317.8271484375,-116.482421875,2708.482177734375
13,130000,-20819.69921875,14286.17578125,-288.50970458984375,5739.30078125
14,140000,-22097.412109375,32259.556640625,-589.1332397460938,10744.322265625
15,150000,-23678.228515625,23123.5078125,-448.0834655761719,5496.130859375
16,160000,-25025.474609375,23498.26171875,-379.60015869140625,6177.5439453125
17,170000,-15194.1953125,14052.2890625,227.17520141601562,3737.30419921875
18,180000,-24247.796875,36937.3203125,182.504638671875,6773.29638671875
19,190000,-54721.22265625,63579.8515625,-498.7916564941406,15576.1669921875
20,200000,-178257.171875,130923.3984375,-3596.0693359375,39239.515625
