epoch,step,min,max,mean,std
1,10000,2.1837854385375977,2.1837854385375977,2.1837854385375977,0.0
2,20000,-0.7707781195640564,-0.7707781195640564,-0.7707781195640564,0.0
3,30000,-3.016282558441162,-3.016282558441162,-3.016282558441162,0.0
4,40000,-0.4056326448917389,-0.4056326448917389,-0.4056326448917389,0.0
5,50000,5.656877517700195,5.656877517700195,5.656877517700195,0.0
6,60000,-0.6713869571685791,-0.6713869571685791,-0.6713869571685791,0.0
7,70000,-1.5621321201324463,-1.5621321201324463,-1.5621321201324463,0.0
8,80000,1.4139189720153809,1.4139189720153809,1.4139189720153809,0.0
9,90000,-0.9555861949920654,-0.9555861949920654,-0.9555861949920654,0.0
10,100000,3.2668497562408447,3.2668497562408447,3.2668497562408447,0.0
11,110000,0.8124344348907471,0.8124344348907471,0.8124344348907471,0.0
12,120000,-0.20545005798339844,-0.20545005798339844,-0.20545005798339844,0.0
13,130000,-0.5557799339294434,-0.5557799339294434,-0.5557799339294434,0.0
14,140000,-0.12843823432922363,-0.12843823432922363,-0.12843823432922363,0.0
15,150000,7.314761161804199,7.314761161804199,7.314761161804199,0.0
16,160000,0.29854607582092285,0.29854607582092285,0.29854607582092285,0.0
17,170000,0.6609070301055908,0.6609070301055908,0.6609070301055908,0.0
18,180000,-0.01395559310913086,-0.01395559310913086,-0.01395559310913086,0.0
19,190000,0.20296669006347656,0.20296669006347656,0.20296669006347656,0.0
20,200000,-2.3518173694610596,-2.3518173694610596,-2.3518173694610596,0.0
