epoch,step,min,max,mean,std
1,10000,-0.01942317746579647,0.017019174993038177,2.74956037173979e-05,0.002788035897538066
2,20000,-0.032146304845809937,0.026377813890576363,-0.00011090712359873578,0.003695055842399597
3,30000,-0.02950849011540413,0.033887121826410294,4.674458978115581e-05,0.004264898598194122
4,40000,-0.03917562961578369,0.020427774637937546,-6.546950316987932e-05,0.003513975767418742
5,50000,-0.04300026223063469,0.044252119958400726,-0.00010441056656418368,0.005028972867876291
6,60000,-0.09828183054924011,0.05928570032119751,5.460878583107842e-06,0.00709652341902256
7,70000,-0.12781774997711182,0.1929037868976593,5.3772157116327435e-05,0.014021476730704308
8,80000,-0.09708451479673386,0.12879173457622528,-0.00019075510499533266,0.008339201100170612
9,90000,-0.09122725576162338,0.07539162039756775,4.310071744839661e-05,0.007256452925503254
10,100000,-0.1132223904132843,0.09856520593166351,-0.0006053392426110804,0.012889397330582142
11,110000,-0.10855117440223694,0.15949057042598724,0.0003123105561826378,0.012558176182210445
12,120000,-0.09126998484134674,0.06998682022094727,-0.0001296849368372932,0.009412441402673721
13,130000,-0.06286444514989853,0.10544821619987488,4.9812140787253156e-05,0.009309155866503716
14,140000,-0.1514381617307663,0.151228666305542,-0.0006067240610718727,0.0179706122726202
15,150000,-0.07803694158792496,0.0943925529718399,0.0003357395762577653,0.010015388019382954
16,160000,-0.1530640870332718,0.1478583961725235,-0.0005100599373690784,0.017388897016644478
17,170000,-0.13542082905769348,0.17832355201244354,6.682162347715348e-05,0.010501294396817684
18,180000,-0.17738911509513855,0.17693674564361572,-4.304477624827996e-05,0.016950711607933044
19,190000,-0.13464298844337463,0.1915009468793869,-0.00014354211452882737,0.013511119410395622
20,200000,-0.11533253639936447,0.09355580806732178,-0.0001319645089097321,0.011615213938057423
