1,10000,0.6456421415776015
2,20000,0.2599128679201007
3,30000,0.10488733459562063
4,40000,0.042303695596195755
5,50000,0.017100718190241605
6,60000,0.0069247992794960736
7,70000,0.0028043727562297137
8,80000,0.0011357251180277672
9,90000,0.0004603326097509125
10,100000,0.00018618957907165168
11,110000,7.535398685431574e-05
12,120000,3.0503865442005917e-05
13,130000,1.2341766092458784e-05
14,140000,4.991447088468703e-06
15,150000,2.019980978639069e-06
16,160000,8.167803751405245e-07
17,170000,3.305904230344936e-07
18,180000,1.339143969588008e-07
19,190000,5.4339594177577055e-08
20,200000,2.2167723222565882e-08
