1,10000,0.026788205456733702
2,20000,0.027305468821525573
3,30000,0.02718130898475647
4,40000,0.0268034729719162
5,50000,0.026877893662452697
6,60000,0.02697178282737732
7,70000,0.026846080660820008
8,80000,0.027177032208442687
9,90000,0.027063188791275023
10,100000,0.026859847545623778
11,110000,0.02671198296546936
12,120000,0.027024781584739685
13,130000,0.026890881514549256
14,140000,0.02711204137802124
15,150000,0.026844938611984254
16,160000,0.02687751874923706
17,170000,0.027201125073432923
18,180000,0.026577621459960937
19,190000,0.027373534631729125
20,200000,0.0273547137260437
