1,10000,0.002999622941017151
2,20000,0.0029788928985595704
3,30000,0.002967088556289673
4,40000,0.0029711300134658814
5,50000,0.0029680276155471803
6,60000,0.00297333447933197
7,70000,0.0029494409799575806
8,80000,0.0029626785278320314
9,90000,0.003004771876335144
10,100000,0.003093859505653381
11,110000,0.003102306246757507
12,120000,0.003073257064819336
13,130000,0.00306111376285553
14,140000,0.0030784695386886596
15,150000,0.0030694454431533813
16,160000,0.003082012438774109
17,170000,0.0030515729427337645
18,180000,0.0030513280630111695
19,190000,0.0030486438274383546
20,200000,0.002989210629463196
1,10000,0.003159181809425354
2,20000,0.003168783974647522
3,30000,0.0031629729747772216
4,40000,0.003163215494155884
5,50000,0.003160352039337158
6,60000,0.0031729907751083374
7,70000,0.0031638092041015625
8,80000,0.0031738665103912354
9,90000,0.003148019051551819
10,100000,0.0031669527530670165
11,110000,0.0031712530136108396
12,120000,0.003156297588348389
13,130000,0.003163572072982788
14,140000,0.0031647438526153566
15,150000,0.003170175075531006
16,160000,0.003189115023612976
17,170000,0.003164214015007019
18,180000,0.0031666683673858644
19,190000,0.0031509527921676638
20,200000,0.003166695261001587
