epoch,step,min,max,mean,std
1,10000,-0.016967197880148888,0.011812098324298859,-0.0005787275149486959,0.0039038886316120625
2,20000,-0.009754632599651814,0.01192460022866726,1.6758283891249448e-05,0.002925802953541279
3,30000,-0.01897219941020012,0.016306091099977493,0.00019299033738207072,0.004440666176378727
4,40000,-0.012615684419870377,0.00949890911579132,-5.190185765968636e-05,0.0028947601094841957
5,50000,-0.01634601131081581,0.011608598753809929,-0.00022715707018505782,0.003532195696607232
6,60000,-0.0065422081388533115,0.0056632873602211475,-0.00014257885050028563,0.0018918280256912112
7,70000,-0.023868471384048462,0.02555444836616516,0.000622379535343498,0.007044518832117319
8,80000,-0.016390983015298843,0.01522018201649189,-0.0003153123252559453,0.004622774198651314
9,90000,-0.008084564469754696,0.005981426686048508,-2.590295480331406e-05,0.00179901288356632
10,100000,-0.008351149968802929,0.0074075618758797646,-4.928789712721482e-05,0.0022567766718566418
11,110000,-0.020146548748016357,0.008769717067480087,-0.0003452085657045245,0.0036455083172768354
12,120000,-0.009643951430916786,0.014218812808394432,0.0004142695397604257,0.0038896002806723118
13,130000,-0.018882129341363907,0.021368421614170074,0.00020574395603034645,0.005233983043581247
14,140000,-0.012515956535935402,0.019695449620485306,0.0007091513252817094,0.004798801150172949
15,150000,-0.01919669285416603,0.012341476045548916,-0.0003890879452228546,0.0050623249262571335
16,160000,-0.03436995670199394,0.0198461152613163,-0.0005509774782694876,0.007704407442361116
17,170000,-0.0038266507908701897,0.008268202655017376,0.00018999527674168348,0.0014016302302479744
18,180000,-0.006589493714272976,0.012478852644562721,0.00038391142152249813,0.0026793451979756355
19,190000,-0.00881592370569706,0.006545012816786766,-0.0002213876141468063,0.0018329103477299213
20,200000,-0.023290647193789482,0.02904939278960228,0.0005781867075711489,0.008265615440905094
