epoch,step,min,max,mean,std
1,10000,-0.3794897198677063,0.8415868878364563,0.0005102604627609253,0.13804922997951508
2,20000,-0.27335935831069946,0.3359873592853546,0.007640967611223459,0.07737033069133759
3,30000,-0.69737309217453,0.2109525203704834,-0.016643380746245384,0.1082184836268425
4,40000,-0.28822481632232666,0.3559761047363281,0.02251529134809971,0.065639428794384
5,50000,-0.352120578289032,0.32816803455352783,0.010367830283939838,0.058100804686546326
6,60000,-0.25655943155288696,0.33600449562072754,0.007927442900836468,0.04840569570660591
7,70000,-0.5383342504501343,0.3197474479675293,-0.013948310166597366,0.053096674382686615
8,80000,-0.7934694290161133,0.3426685333251953,-0.010875578038394451,0.0696863979101181
9,90000,-0.180311381816864,0.37973618507385254,0.002927601570263505,0.03660835698246956
10,100000,-0.5048530101776123,0.7294296026229858,-0.0010079169878736138,0.08157220482826233
11,110000,-2.1125998497009277,0.11184293776750565,-0.04895896092057228,0.15092496573925018
12,120000,-1.5537441968917847,0.38864076137542725,-0.04003331437706947,0.13131101429462433
13,130000,-0.46851927042007446,0.536281168460846,0.01650972105562687,0.06279831379652023
14,140000,-0.15382397174835205,1.200461745262146,0.032663002610206604,0.07714001089334488
15,150000,-0.3496665358543396,0.6382930874824524,0.01062533538788557,0.07546375691890717
16,160000,-1.0474318265914917,0.24212077260017395,-0.024765314534306526,0.07771382480859756
17,170000,-0.8641652464866638,0.23167116940021515,-0.007658619433641434,0.05597950890660286
18,180000,-0.7814618349075317,0.6611783504486084,-0.010319584049284458,0.061637092381715775
19,190000,-0.5638367533683777,1.1409516334533691,0.012341796420514584,0.0872625932097435
20,200000,-1.1058852672576904,0.6856503486633301,-0.02746451459825039,0.09910304844379425
