epoch,step,min,max,mean,std
1,10000,-0.0844126045703888,0.2634958028793335,0.0025454212445765734,0.11905991286039352
2,20000,-0.07702198624610901,0.09581130743026733,0.011804592795670033,0.06991054117679596
3,30000,-0.3476036787033081,0.10535434633493423,-0.03235474228858948,0.14519238471984863
4,40000,-0.11943130940198898,0.1594076305627823,0.04130874201655388,0.08880282938480377
5,50000,-0.09120790660381317,0.11395712196826935,0.018102021887898445,0.08567885309457779
6,60000,-0.0943559855222702,0.1378835141658783,0.018628621473908424,0.07608087360858917
7,70000,-0.1769484132528305,0.09947686642408371,-0.03721785917878151,0.08231592178344727
8,80000,-0.25013476610183716,0.14663168787956238,-0.03183375671505928,0.13004831969738007
9,90000,-0.05511970818042755,0.06560874730348587,0.020874837413430214,0.04120352864265442
10,100000,-0.143364816904068,0.16584938764572144,0.0016977837076410651,0.11031418293714523
11,110000,-0.776241660118103,0.013575111515820026,-0.16554413735866547,0.2774942219257355
12,120000,-0.6030071973800659,0.15235376358032227,-0.1282757669687271,0.23029226064682007
13,130000,0.00802891980856657,0.20567741990089417,0.06184224411845207,0.06676966696977615
14,140000,-0.044031038880348206,0.39746400713920593,0.1350696086883545,0.13388033211231232
15,150000,-0.13725724816322327,0.2895422577857971,0.05224767327308655,0.14647890627384186
16,160000,-0.38222551345825195,0.08319014310836792,-0.1136411651968956,0.14954020082950592
17,170000,-0.14887532591819763,0.09568186849355698,-0.03881373628973961,0.07756692916154861
18,180000,-0.0630035251379013,-0.009145131334662437,-0.031139126047492027,0.018300218507647514
19,190000,-0.25291013717651367,0.33751219511032104,0.05534723401069641,0.18646766245365143
20,200000,-0.325938880443573,0.04214715585112572,-0.12423453480005264,0.14375562965869904
