1,10000,-30.940671728134156
2,20000,-13.279628330993653
3,30000,-5.641491707229615
4,40000,-2.366813090837002
5,50000,-0.7383871722266078
6,60000,0.1894782633735289
7,70000,5.95593536041379
8,80000,62.78380074968338
9,90000,526.0884391571045
10,100000,3734.3855360595703
11,110000,22523.136959814452
12,120000,112181.0011796875
13,130000,448880.9394484375
14,140000,1213414.28943125
15,150000,1118068.93844375
16,160000,568028.548828125
17,170000,241658.97469660646
18,180000,-150950.6957748413
19,190000,-134303.05372553712
20,200000,-47963.17620735703
