epoch,step,min,max,mean,std
1,10000,-4.344881057739258,16.04645538330078,5.401305198669434,4.879245281219482
2,20000,-18.330936431884766,10.624651908874512,-7.055541515350342,7.9612932205200195
3,30000,-3.3624095916748047,6.061690807342529,0.1952826976776123,1.2685391902923584
4,40000,-141.9912872314453,0.0,-70.63984680175781,60.424415588378906
5,50000,-17.800493240356445,3.965623617172241,-6.82584810256958,6.5609965324401855
6,60000,-160.7484130859375,1.0250030755996704,-79.29651641845703,67.92404174804688
7,70000,-65.61605834960938,12.40067195892334,-28.94725799560547,27.455163955688477
8,80000,-9.643144607543945,22.45909881591797,8.213151931762695,8.181262969970703
9,90000,-40.378883361816406,6.391768455505371,-20.08486557006836,17.191598892211914
10,100000,-9.320287704467773,9.507323265075684,-0.16716355085372925,2.7590749263763428
11,110000,-10.74460220336914,10.213769912719727,-3.176208019256592,3.926941156387329
12,120000,-2.578761100769043,72.04576873779297,35.266639709472656,31.499216079711914
13,130000,-70.71454620361328,8.34632682800293,-32.58729934692383,29.591930389404297
14,140000,-1.2973856925964355,88.73857879638672,43.646244049072266,38.737056732177734
15,150000,-4.240945816040039,61.99071502685547,30.332632064819336,27.320322036743164
16,160000,-99.17346954345703,5.573297023773193,-46.989295959472656,42.128238677978516
17,170000,-114.18380737304688,0.6686463952064514,-56.12944793701172,49.80075454711914
18,180000,-22.928173065185547,1.5656750202178955,-10.965249061584473,9.798441886901855
19,190000,-4.51096773147583,11.417341232299805,-0.5466599464416504,1.7990434169769287
20,200000,-2.4084079265594482,35.1165771484375,17.171791076660156,14.810023307800293
