epoch,step,min,max,mean,std
1,10000,-1.4810245037078857,0.01805584877729416,-0.4379146695137024,0.3387872576713562
2,20000,-0.6769447922706604,0.21781042218208313,-0.05845267325639725,0.12396217882633209
3,30000,-1.3503608703613281,0.02185087651014328,-0.406923770904541,0.31692779064178467
4,40000,-2.0353331565856934,0.14961758255958557,-0.6771687269210815,0.5072638392448425
5,50000,-3.511977434158325,0.23739582300186157,-1.2530969381332397,0.909686267375946
6,60000,-8.206859588623047,18.04167366027832,4.353940963745117,5.699836730957031
7,70000,-139.28085327148438,63.65876388549805,-31.150325775146484,37.71898651123047
8,80000,-3158.7333984375,817.0528564453125,-644.3733520507812,948.039306640625
9,90000,-4306.0712890625,20078.703125,4237.17724609375,5664.890625
10,100000,-36646.0859375,22826.927734375,-3808.5126953125,10377.8525390625
11,110000,-83174.9296875,32065.65625,-15301.794921875,24339.380859375
12,120000,-201443.875,81333.2734375,-21586.8828125,61717.10546875
13,130000,-1114471.25,114165.28125,-259746.4375,343066.46875
14,140000,-1958020.25,204343.671875,-465205.71875,603961.25
15,150000,-72250.359375,2488607.25,572578.125,661873.625
16,160000,-554634.625,352125.03125,-72475.90625,162478.53125
17,170000,-238548.046875,191965.34375,-30311.19140625,72116.6484375
18,180000,-469463.84375,197584.15625,-9121.21484375,72116.46875
19,190000,-523239.46875,564262.4375,36264.125,141552.984375
20,200000,-1415872.875,800080.1875,-4703.798828125,262554.875
