epoch,step,min,max,mean,std
1,10000,-0.2765094041824341,0.3945411443710327,0.0036501609720289707,0.05187113210558891
2,20000,-0.27256596088409424,0.3142222762107849,0.0007347083301283419,0.03931056708097458
3,30000,-0.5360387563705444,0.7212306261062622,0.01360984519124031,0.1064630001783371
4,40000,-0.7133000493049622,0.6232330203056335,0.0005762524669989944,0.05449159815907478
5,50000,-1.4878896474838257,1.757935643196106,0.03785981237888336,0.2512393593788147
6,60000,-11.083462715148926,9.953713417053223,-0.0546405129134655,1.2196563482284546
7,70000,-122.58338165283203,115.84822082519531,-0.22378885746002197,10.1165132522583
8,80000,-1046.2176513671875,1234.7491455078125,0.8817079067230225,135.49505615234375
9,90000,-7775.095703125,8086.2060546875,-11.485363006591797,817.13427734375
10,100000,-15846.587890625,18295.08984375,176.26223754882812,2042.49755859375
11,110000,-53664.5078125,58400.22265625,-191.336181640625,5730.203125
12,120000,-131466.453125,153632.375,-382.536865234375,13246.015625
13,130000,-285711.6875,385982.53125,963.568603515625,33596.4609375
14,140000,-832472.6875,901169.875,-2058.8837890625,54334.55859375
15,150000,-1024070.1875,608369.6875,-10157.3828125,88570.921875
16,160000,-590628.375,842151.5625,-715.9918212890625,56787.90625
17,170000,-548843.125,427237.09375,219.0150146484375,31551.359375
18,180000,-453652.21875,563463.0,1602.4345703125,34224.35546875
19,190000,-2100161.75,1698783.625,-8974.80078125,89244.515625
20,200000,-2466878.25,2980988.5,-1644.030029296875,190464.8125
